Exch,ExchType,Scripcode,Name,Expiry,Root,Symbol,StrikePrice,OptonType,LTP,OI,OI_Change,OI_START,OI_Prev
N,D,119853,GUJGASLTD 25 Aug 2022 CE 480.00,2022-08-25 14:30:00,GUJGASLTD,GUJGASLTD,480.0,CE,482.1,898750,521250,895000,521250
N,D,119854,GUJGASLTD 25 Aug 2022 PE 480.00,2022-08-25 14:30:00,GUJGASLTD,GUJGASLTD,480.0,PE,482.1,141250,158750,140000,158750
N,D,119855,GUJGASLTD 25 Aug 2022 CE 490.00,2022-08-25 14:30:00,GUJGASLTD,GUJGASLTD,490.0,CE,482.1,505000,452500,502500,452500
N,D,119856,GUJGASLTD 25 Aug 2022 PE 490.00,2022-08-25 14:30:00,GUJGASLTD,GUJGASLTD,490.0,PE,482.1,36250,62500,36250,62500
N,D,119857,GUJGASLTD 25 Aug 2022 CE 500.00,2022-08-25 14:30:00,GUJGASLTD,GUJGASLTD,500.0,CE,482.1,998750,985000,1008750,985000
N,D,119858,GUJGASLTD 25 Aug 2022 PE 500.00,2022-08-25 14:30:00,GUJGASLTD,GUJGASLTD,500.0,PE,482.1,61250,61250,61250,61250
N,D,144595,UPL 25 Aug 2022 CE 770.00,2022-08-25 14:30:00,UPL,UPL,770.0,CE,787.0,278200,258700,276900,258700
N,D,144596,UPL 25 Aug 2022 PE 770.00,2022-08-25 14:30:00,UPL,UPL,770.0,PE,787.0,312000,327600,308100,327600
N,D,144597,UPL 25 Aug 2022 CE 780.00,2022-08-25 14:30:00,UPL,UPL,780.0,CE,787.0,653900,638300,653900,638300
N,D,144598,UPL 25 Aug 2022 PE 780.00,2022-08-25 14:30:00,UPL,UPL,780.0,PE,787.0,535600,559000,535600,559000
N,D,144599,UPL 25 Aug 2022 CE 790.00,2022-08-25 14:30:00,UPL,UPL,790.0,CE,787.0,665600,852800,666900,852800
N,D,144600,UPL 25 Aug 2022 PE 790.00,2022-08-25 14:30:00,UPL,UPL,790.0,PE,787.0,302900,341900,297700,341900
N,D,144601,UPL 25 Aug 2022 CE 800.00,2022-08-25 14:30:00,UPL,UPL,800.0,CE,787.0,2957500,3036800,2847000,3036800
N,D,144602,UPL 25 Aug 2022 PE 800.00,2022-08-25 14:30:00,UPL,UPL,800.0,PE,787.0,279500,287300,279500,287300
N,D,119872,IPCALAB 25 Aug 2022 CE 910.00,2022-08-25 14:30:00,IPCALAB,IPCALAB,910.0,CE,928.5,0,0,0,0
N,D,119873,IPCALAB 25 Aug 2022 PE 910.00,2022-08-25 14:30:00,IPCALAB,IPCALAB,910.0,PE,928.5,650,650,650,650
N,D,119874,IPCALAB 25 Aug 2022 CE 930.00,2022-08-25 14:30:00,IPCALAB,IPCALAB,930.0,CE,928.5,65000,79950,65000,79950
N,D,119875,IPCALAB 25 Aug 2022 PE 930.00,2022-08-25 14:30:00,IPCALAB,IPCALAB,930.0,PE,928.5,39650,39650,39650,39650
N,D,135233,IPCALAB 25 Aug 2022 CE 920.00,2022-08-25 14:30:00,IPCALAB,IPCALAB,920.0,CE,928.5,53950,52650,53950,52650
N,D,135234,IPCALAB 25 Aug 2022 PE 920.00,2022-08-25 14:30:00,IPCALAB,IPCALAB,920.0,PE,928.5,42900,43550,42900,43550
N,D,135235,IPCALAB 25 Aug 2022 CE 940.00,2022-08-25 14:30:00,IPCALAB,IPCALAB,940.0,CE,928.5,89050,78000,89050,78000
N,D,135236,IPCALAB 25 Aug 2022 PE 940.00,2022-08-25 14:30:00,IPCALAB,IPCALAB,940.0,PE,928.5,7800,7800,7800,7800
N,D,133469,ICICIBANK 25 Aug 2022 CE 870.00,2022-08-25 14:30:00,ICICIBANK,ICICIBANK,870.0,CE,881.8,1685750,1637625,1687125,1637625
N,D,133470,ICICIBANK 25 Aug 2022 PE 870.00,2022-08-25 14:30:00,ICICIBANK,ICICIBANK,870.0,PE,881.8,1683000,1707750,1700875,1707750
N,D,133471,ICICIBANK 25 Aug 2022 CE 880.00,2022-08-25 14:30:00,ICICIBANK,ICICIBANK,880.0,CE,881.8,1793000,1926375,1783375,1926375
N,D,133472,ICICIBANK 25 Aug 2022 PE 880.00,2022-08-25 14:30:00,ICICIBANK,ICICIBANK,880.0,PE,881.8,1219625,1530375,1225125,1530375
N,D,133473,ICICIBANK 25 Aug 2022 CE 890.00,2022-08-25 14:30:00,ICICIBANK,ICICIBANK,890.0,CE,881.8,1003750,1449250,996875,1449250
N,D,133474,ICICIBANK 25 Aug 2022 PE 890.00,2022-08-25 14:30:00,ICICIBANK,ICICIBANK,890.0,PE,881.8,233750,342375,239250,342375
N,D,133475,ICICIBANK 25 Aug 2022 CE 900.00,2022-08-25 14:30:00,ICICIBANK,ICICIBANK,900.0,CE,881.8,2591875,2558875,2585000,2558875
N,D,133476,ICICIBANK 25 Aug 2022 PE 900.00,2022-08-25 14:30:00,ICICIBANK,ICICIBANK,900.0,PE,881.8,319000,346500,321750,346500
N,D,142435,SRF 25 Aug 2022 CE 2450.00,2022-08-25 14:30:00,SRF,SRF,2450.0,CE,2501.25,104625,100875,104250,100875
N,D,142436,SRF 25 Aug 2022 PE 2450.00,2022-08-25 14:30:00,SRF,SRF,2450.0,PE,2501.25,71250,66750,72000,66750
N,D,142437,SRF 25 Aug 2022 CE 2500.00,2022-08-25 14:30:00,SRF,SRF,2500.0,CE,2501.25,408375,405750,405375,405750
N,D,142438,SRF 25 Aug 2022 PE 2500.00,2022-08-25 14:30:00,SRF,SRF,2500.0,PE,2501.25,70125,90375,70125,90375
N,D,142439,SRF 25 Aug 2022 CE 2550.00,2022-08-25 14:30:00,SRF,SRF,2550.0,CE,2501.25,204000,181125,200625,181125
N,D,142440,SRF 25 Aug 2022 PE 2550.00,2022-08-25 14:30:00,SRF,SRF,2550.0,PE,2501.25,4125,4500,4125,4500
N,D,142441,SRF 25 Aug 2022 CE 2600.00,2022-08-25 14:30:00,SRF,SRF,2600.0,CE,2501.25,260625,249750,260625,249750
N,D,142442,SRF 25 Aug 2022 PE 2600.00,2022-08-25 14:30:00,SRF,SRF,2600.0,PE,2501.25,9000,9000,9000,9000
N,D,143853,TITAN 25 Aug 2022 CE 2500.00,2022-08-25 14:30:00,TITAN,TITAN,2500.0,CE,2491.0,589875,648000,577500,648000
N,D,143854,TITAN 25 Aug 2022 PE 2500.00,2022-08-25 14:30:00,TITAN,TITAN,2500.0,PE,2491.0,157875,211875,158625,211875
N,D,152650,TITAN 25 Aug 2022 CE 2460.00,2022-08-25 14:30:00,TITAN,TITAN,2460.0,CE,2491.0,85875,75000,85875,75000
N,D,152651,TITAN 25 Aug 2022 PE 2460.00,2022-08-25 14:30:00,TITAN,TITAN,2460.0,PE,2491.0,111750,82875,111750,82875
N,D,152652,TITAN 25 Aug 2022 CE 2480.00,2022-08-25 14:30:00,TITAN,TITAN,2480.0,CE,2491.0,164625,120000,164625,120000
N,D,152653,TITAN 25 Aug 2022 PE 2480.00,2022-08-25 14:30:00,TITAN,TITAN,2480.0,PE,2491.0,87375,86625,87000,86625
N,D,152654,TITAN 25 Aug 2022 CE 2520.00,2022-08-25 14:30:00,TITAN,TITAN,2520.0,CE,2491.0,110625,217500,110250,217500
N,D,152655,TITAN 25 Aug 2022 PE 2520.00,2022-08-25 14:30:00,TITAN,TITAN,2520.0,PE,2491.0,11625,18000,11250,18000
N,D,110618,COFORGE 25 Aug 2022 CE 3800.00,2022-08-25 14:30:00,COFORGE,COFORGE,3800.0,CE,3820.15,36750,19500,36750,19500
N,D,110619,COFORGE 25 Aug 2022 PE 3800.00,2022-08-25 14:30:00,COFORGE,COFORGE,3800.0,PE,3820.15,35100,35250,35100,35250
N,D,110620,COFORGE 25 Aug 2022 CE 3900.00,2022-08-25 14:30:00,COFORGE,COFORGE,3900.0,CE,3820.15,143250,91050,143250,91050
N,D,110621,COFORGE 25 Aug 2022 PE 3900.00,2022-08-25 14:30:00,COFORGE,COFORGE,3900.0,PE,3820.15,17850,17700,17850,17700
N,D,88960,COFORGE 25 Aug 2022 CE 3750.00,2022-08-25 14:30:00,COFORGE,COFORGE,3750.0,CE,3820.15,2850,2850,2850,2850
N,D,88961,COFORGE 25 Aug 2022 PE 3750.00,2022-08-25 14:30:00,COFORGE,COFORGE,3750.0,PE,3820.15,5100,5100,5100,5100
N,D,88962,COFORGE 25 Aug 2022 CE 3850.00,2022-08-25 14:30:00,COFORGE,COFORGE,3850.0,CE,3820.15,29850,17400,29850,17400
N,D,88963,COFORGE 25 Aug 2022 PE 3850.00,2022-08-25 14:30:00,COFORGE,COFORGE,3850.0,PE,3820.15,2100,2100,2100,2100
N,D,102342,BERGEPAINT 25 Aug 2022 CE 670.00,2022-08-25 14:30:00,BERGEPAINT,BERGEPAINT,670.0,CE,681.5,160600,71500,160600,71500
N,D,102343,BERGEPAINT 25 Aug 2022 PE 670.00,2022-08-25 14:30:00,BERGEPAINT,BERGEPAINT,670.0,PE,681.5,101200,200200,101200,200200
N,D,102344,BERGEPAINT 25 Aug 2022 CE 680.00,2022-08-25 14:30:00,BERGEPAINT,BERGEPAINT,680.0,CE,681.5,291500,136400,291500,136400
N,D,102345,BERGEPAINT 25 Aug 2022 PE 680.00,2022-08-25 14:30:00,BERGEPAINT,BERGEPAINT,680.0,PE,681.5,58300,183700,58300,183700
N,D,102346,BERGEPAINT 25 Aug 2022 CE 690.00,2022-08-25 14:30:00,BERGEPAINT,BERGEPAINT,690.0,CE,681.5,421300,169400,423500,169400
N,D,102347,BERGEPAINT 25 Aug 2022 PE 690.00,2022-08-25 14:30:00,BERGEPAINT,BERGEPAINT,690.0,PE,681.5,9900,639100,9900,639100
N,D,102348,BERGEPAINT 25 Aug 2022 CE 700.00,2022-08-25 14:30:00,BERGEPAINT,BERGEPAINT,700.0,CE,681.5,413600,666600,414700,666600
N,D,102349,BERGEPAINT 25 Aug 2022 PE 700.00,2022-08-25 14:30:00,BERGEPAINT,BERGEPAINT,700.0,PE,681.5,14300,141900,14300,141900
N,D,132387,HEROMOTOCO 25 Aug 2022 CE 2780.00,2022-08-25 14:30:00,HEROMOTOCO,HEROMOTOCO,2780.0,CE,2818.0,26100,25500,25800,25500
N,D,132388,HEROMOTOCO 25 Aug 2022 PE 2780.00,2022-08-25 14:30:00,HEROMOTOCO,HEROMOTOCO,2780.0,PE,2818.0,54900,34800,55200,34800
N,D,132389,HEROMOTOCO 25 Aug 2022 CE 2800.00,2022-08-25 14:30:00,HEROMOTOCO,HEROMOTOCO,2800.0,CE,2818.0,289200,147000,285900,147000
N,D,132390,HEROMOTOCO 25 Aug 2022 PE 2800.00,2022-08-25 14:30:00,HEROMOTOCO,HEROMOTOCO,2800.0,PE,2818.0,179100,194400,178200,194400
N,D,132391,HEROMOTOCO 25 Aug 2022 CE 2820.00,2022-08-25 14:30:00,HEROMOTOCO,HEROMOTOCO,2820.0,CE,2818.0,79500,24000,78900,24000
N,D,132392,HEROMOTOCO 25 Aug 2022 PE 2820.00,2022-08-25 14:30:00,HEROMOTOCO,HEROMOTOCO,2820.0,PE,2818.0,18900,44700,18900,44700
N,D,132393,HEROMOTOCO 25 Aug 2022 CE 2840.00,2022-08-25 14:30:00,HEROMOTOCO,HEROMOTOCO,2840.0,CE,2818.0,71400,41100,73500,41100
N,D,132394,HEROMOTOCO 25 Aug 2022 PE 2840.00,2022-08-25 14:30:00,HEROMOTOCO,HEROMOTOCO,2840.0,PE,2818.0,14700,53100,14700,53100
N,D,141797,SBICARD 25 Aug 2022 CE 960.00,2022-08-25 14:30:00,SBICARD,SBICARD,960.0,CE,970.9,172800,101600,172000,101600
N,D,141798,SBICARD 25 Aug 2022 PE 960.00,2022-08-25 14:30:00,SBICARD,SBICARD,960.0,PE,970.9,29600,115200,28800,115200
N,D,141799,SBICARD 25 Aug 2022 CE 970.00,2022-08-25 14:30:00,SBICARD,SBICARD,970.0,CE,970.9,123200,77600,119200,77600
N,D,141800,SBICARD 25 Aug 2022 PE 970.00,2022-08-25 14:30:00,SBICARD,SBICARD,970.0,PE,970.9,7200,97600,6400,97600
N,D,141801,SBICARD 25 Aug 2022 CE 980.00,2022-08-25 14:30:00,SBICARD,SBICARD,980.0,CE,970.9,152000,112000,151200,112000
N,D,141802,SBICARD 25 Aug 2022 PE 980.00,2022-08-25 14:30:00,SBICARD,SBICARD,980.0,PE,970.9,0,101600,0,101600
N,D,141803,SBICARD 25 Aug 2022 CE 990.00,2022-08-25 14:30:00,SBICARD,SBICARD,990.0,CE,970.9,55200,72800,55200,72800
N,D,141804,SBICARD 25 Aug 2022 PE 990.00,2022-08-25 14:30:00,SBICARD,SBICARD,990.0,PE,970.9,0,77600,0,77600
N,D,90561,AUROPHARMA 25 Aug 2022 CE 570.00,2022-08-25 14:30:00,AUROPHARMA,AUROPHARMA,570.0,CE,583.8,260000,311000,257000,311000
N,D,90562,AUROPHARMA 25 Aug 2022 PE 570.00,2022-08-25 14:30:00,AUROPHARMA,AUROPHARMA,570.0,PE,583.8,322000,415000,322000,415000
N,D,90563,AUROPHARMA 25 Aug 2022 CE 580.00,2022-08-25 14:30:00,AUROPHARMA,AUROPHARMA,580.0,CE,583.8,447000,669000,446000,669000
N,D,90564,AUROPHARMA 25 Aug 2022 PE 580.00,2022-08-25 14:30:00,AUROPHARMA,AUROPHARMA,580.0,PE,583.8,393000,389000,391000,389000
N,D,90565,AUROPHARMA 25 Aug 2022 CE 590.00,2022-08-25 14:30:00,AUROPHARMA,AUROPHARMA,590.0,CE,583.8,437000,622000,438000,622000
N,D,90566,AUROPHARMA 25 Aug 2022 PE 590.00,2022-08-25 14:30:00,AUROPHARMA,AUROPHARMA,590.0,PE,583.8,119000,121000,119000,121000
N,D,90567,AUROPHARMA 25 Aug 2022 CE 600.00,2022-08-25 14:30:00,AUROPHARMA,AUROPHARMA,600.0,CE,583.8,1482000,1596000,1479000,1596000
N,D,90568,AUROPHARMA 25 Aug 2022 PE 600.00,2022-08-25 14:30:00,AUROPHARMA,AUROPHARMA,600.0,PE,583.8,173000,170000,173000,170000
N,D,133551,ICICIGI 25 Aug 2022 CE 1260.00,2022-08-25 14:30:00,ICICIGI,ICICIGI,1260.0,CE,1298.0,41650,28475,41650,28475
N,D,133552,ICICIGI 25 Aug 2022 PE 1260.00,2022-08-25 14:30:00,ICICIGI,ICICIGI,1260.0,PE,1298.0,59500,35700,59500,35700
N,D,133553,ICICIGI 25 Aug 2022 CE 1280.00,2022-08-25 14:30:00,ICICIGI,ICICIGI,1280.0,CE,1298.0,53125,39950,53125,39950
N,D,133554,ICICIGI 25 Aug 2022 PE 1280.00,2022-08-25 14:30:00,ICICIGI,ICICIGI,1280.0,PE,1298.0,37400,47600,37400,47600
N,D,133555,ICICIGI 25 Aug 2022 CE 1300.00,2022-08-25 14:30:00,ICICIGI,ICICIGI,1300.0,CE,1298.0,223125,86275,223125,86275
N,D,133556,ICICIGI 25 Aug 2022 PE 1300.00,2022-08-25 14:30:00,ICICIGI,ICICIGI,1300.0,PE,1298.0,6800,110500,6800,110500
N,D,133557,ICICIGI 25 Aug 2022 CE 1320.00,2022-08-25 14:30:00,ICICIGI,ICICIGI,1320.0,CE,1298.0,89250,72675,89250,72675
N,D,133558,ICICIGI 25 Aug 2022 PE 1320.00,2022-08-25 14:30:00,ICICIGI,ICICIGI,1320.0,PE,1298.0,0,289000,0,289000
N,D,135619,JKCEMENT 25 Aug 2022 CE 2600.00,2022-08-25 14:30:00,JKCEMENT,JKCEMENT,2600.0,CE,2650.0,13500,12750,13500,12750
N,D,135620,JKCEMENT 25 Aug 2022 PE 2600.00,2022-08-25 14:30:00,JKCEMENT,JKCEMENT,2600.0,PE,2650.0,2500,4000,2500,4000
N,D,135621,JKCEMENT 25 Aug 2022 CE 2650.00,2022-08-25 14:30:00,JKCEMENT,JKCEMENT,2650.0,CE,2650.0,30750,17000,30750,17000
N,D,135622,JKCEMENT 25 Aug 2022 PE 2650.00,2022-08-25 14:30:00,JKCEMENT,JKCEMENT,2650.0,PE,2650.0,0,0,0,0
N,D,135623,JKCEMENT 25 Aug 2022 CE 2700.00,2022-08-25 14:30:00,JKCEMENT,JKCEMENT,2700.0,CE,2650.0,65250,30750,65250,30750
N,D,135624,JKCEMENT 25 Aug 2022 PE 2700.00,2022-08-25 14:30:00,JKCEMENT,JKCEMENT,2700.0,PE,2650.0,250,2000,250,2000
N,D,135625,JKCEMENT 25 Aug 2022 CE 2750.00,2022-08-25 14:30:00,JKCEMENT,JKCEMENT,2750.0,CE,2650.0,7750,6750,7750,6750
N,D,135626,JKCEMENT 25 Aug 2022 PE 2750.00,2022-08-25 14:30:00,JKCEMENT,JKCEMENT,2750.0,PE,2650.0,0,0,0,0
N,D,138565,MUTHOOTFIN 25 Aug 2022 CE 1020.00,2022-08-25 14:30:00,MUTHOOTFIN,MUTHOOTFIN,1020.0,CE,1050.55,147000,58125,144750,58125
N,D,138566,MUTHOOTFIN 25 Aug 2022 PE 1020.00,2022-08-25 14:30:00,MUTHOOTFIN,MUTHOOTFIN,1020.0,PE,1050.55,289125,201375,285375,201375
N,D,138567,MUTHOOTFIN 25 Aug 2022 CE 1040.00,2022-08-25 14:30:00,MUTHOOTFIN,MUTHOOTFIN,1040.0,CE,1050.55,350250,132750,347250,132750
N,D,138568,MUTHOOTFIN 25 Aug 2022 PE 1040.00,2022-08-25 14:30:00,MUTHOOTFIN,MUTHOOTFIN,1040.0,PE,1050.55,226875,284625,228375,284625
N,D,138569,MUTHOOTFIN 25 Aug 2022 CE 1060.00,2022-08-25 14:30:00,MUTHOOTFIN,MUTHOOTFIN,1060.0,CE,1050.55,564000,292125,562875,292125
N,D,138570,MUTHOOTFIN 25 Aug 2022 PE 1060.00,2022-08-25 14:30:00,MUTHOOTFIN,MUTHOOTFIN,1060.0,PE,1050.55,102000,115500,100500,115500
N,D,138571,MUTHOOTFIN 25 Aug 2022 CE 1080.00,2022-08-25 14:30:00,MUTHOOTFIN,MUTHOOTFIN,1080.0,CE,1050.55,459375,417375,461250,417375
N,D,138572,MUTHOOTFIN 25 Aug 2022 PE 1080.00,2022-08-25 14:30:00,MUTHOOTFIN,MUTHOOTFIN,1080.0,PE,1050.55,64500,83250,64500,83250
N,D,144489,ULTRACEMCO 25 Aug 2022 CE 6500.00,2022-08-25 14:30:00,ULTRACEMCO,ULTRACEMCO,6500.0,CE,6654.0,27300,26500,27300,26500
N,D,144490,ULTRACEMCO 25 Aug 2022 PE 6500.00,2022-08-25 14:30:00,ULTRACEMCO,ULTRACEMCO,6500.0,PE,6654.0,56400,53200,56500,53200
N,D,144491,ULTRACEMCO 25 Aug 2022 CE 6600.00,2022-08-25 14:30:00,ULTRACEMCO,ULTRACEMCO,6600.0,CE,6654.0,78100,79500,78000,79500
N,D,144492,ULTRACEMCO 25 Aug 2022 PE 6600.00,2022-08-25 14:30:00,ULTRACEMCO,ULTRACEMCO,6600.0,PE,6654.0,31100,30200,31100,30200
N,D,144493,ULTRACEMCO 25 Aug 2022 CE 6700.00,2022-08-25 14:30:00,ULTRACEMCO,ULTRACEMCO,6700.0,CE,6654.0,113500,160100,113400,160100
N,D,144494,ULTRACEMCO 25 Aug 2022 PE 6700.00,2022-08-25 14:30:00,ULTRACEMCO,ULTRACEMCO,6700.0,PE,6654.0,22700,27200,22800,27200
N,D,144495,ULTRACEMCO 25 Aug 2022 CE 6800.00,2022-08-25 14:30:00,ULTRACEMCO,ULTRACEMCO,6800.0,CE,6654.0,130100,143900,128200,143900
N,D,144496,ULTRACEMCO 25 Aug 2022 PE 6800.00,2022-08-25 14:30:00,ULTRACEMCO,ULTRACEMCO,6800.0,PE,6654.0,8600,9300,8600,9300
N,D,142533,SRTRANSFIN 25 Aug 2022 CE 1340.00,2022-08-25 14:30:00,SRTRANSFIN,SRTRANSFIN,1340.0,CE,1362.55,19200,22800,19200,22800
N,D,142534,SRTRANSFIN 25 Aug 2022 PE 1340.00,2022-08-25 14:30:00,SRTRANSFIN,SRTRANSFIN,1340.0,PE,1362.55,79200,112200,79200,112200
N,D,142535,SRTRANSFIN 25 Aug 2022 CE 1360.00,2022-08-25 14:30:00,SRTRANSFIN,SRTRANSFIN,1360.0,CE,1362.55,64800,114000,64800,114000
N,D,142536,SRTRANSFIN 25 Aug 2022 PE 1360.00,2022-08-25 14:30:00,SRTRANSFIN,SRTRANSFIN,1360.0,PE,1362.55,68400,66600,68400,66600
N,D,142537,SRTRANSFIN 25 Aug 2022 CE 1380.00,2022-08-25 14:30:00,SRTRANSFIN,SRTRANSFIN,1380.0,CE,1362.55,93600,129600,93600,129600
N,D,142538,SRTRANSFIN 25 Aug 2022 PE 1380.00,2022-08-25 14:30:00,SRTRANSFIN,SRTRANSFIN,1380.0,PE,1362.55,39600,37200,39600,37200
N,D,142539,SRTRANSFIN 25 Aug 2022 CE 1400.00,2022-08-25 14:30:00,SRTRANSFIN,SRTRANSFIN,1400.0,CE,1362.55,372600,453000,376200,453000
N,D,142540,SRTRANSFIN 25 Aug 2022 PE 1400.00,2022-08-25 14:30:00,SRTRANSFIN,SRTRANSFIN,1400.0,PE,1362.55,48600,48000,48600,48000
N,D,95428,BAJAJFINSV 25 Aug 2022 CE 15500.00,2022-08-25 14:30:00,BAJAJFINSV,BAJAJFINSV,15500.0,CE,15930.0,41050,27700,41050,27700
N,D,95429,BAJAJFINSV 25 Aug 2022 PE 15500.00,2022-08-25 14:30:00,BAJAJFINSV,BAJAJFINSV,15500.0,PE,15930.0,49050,79600,49100,79600
N,D,95430,BAJAJFINSV 25 Aug 2022 CE 15750.00,2022-08-25 14:30:00,BAJAJFINSV,BAJAJFINSV,15750.0,CE,15930.0,27750,12200,27750,12200
N,D,95431,BAJAJFINSV 25 Aug 2022 PE 15750.00,2022-08-25 14:30:00,BAJAJFINSV,BAJAJFINSV,15750.0,PE,15930.0,14600,37300,14600,37300
N,D,95432,BAJAJFINSV 25 Aug 2022 CE 16000.00,2022-08-25 14:30:00,BAJAJFINSV,BAJAJFINSV,16000.0,CE,15930.0,90250,45200,90300,45200
N,D,95487,BAJAJFINSV 25 Aug 2022 PE 16000.00,2022-08-25 14:30:00,BAJAJFINSV,BAJAJFINSV,16000.0,PE,15930.0,14150,87300,14150,87300
N,D,95488,BAJAJFINSV 25 Aug 2022 CE 16250.00,2022-08-25 14:30:00,BAJAJFINSV,BAJAJFINSV,16250.0,CE,15930.0,20000,10650,19850,10650
N,D,95489,BAJAJFINSV 25 Aug 2022 PE 16250.00,2022-08-25 14:30:00,BAJAJFINSV,BAJAJFINSV,16250.0,PE,15930.0,150,27550,150,27550
N,D,112998,DRREDDY 25 Aug 2022 CE 4250.00,2022-08-25 14:30:00,DRREDDY,DRREDDY,4250.0,CE,4300.0,47500,37500,47500,37500
N,D,112999,DRREDDY 25 Aug 2022 PE 4250.00,2022-08-25 14:30:00,DRREDDY,DRREDDY,4250.0,PE,4300.0,18500,20625,18500,20625
N,D,113000,DRREDDY 25 Aug 2022 CE 4300.00,2022-08-25 14:30:00,DRREDDY,DRREDDY,4300.0,CE,4300.0,188125,160875,172250,160875
N,D,113001,DRREDDY 25 Aug 2022 PE 4300.00,2022-08-25 14:30:00,DRREDDY,DRREDDY,4300.0,PE,4300.0,75250,76125,75125,76125
N,D,113002,DRREDDY 25 Aug 2022 CE 4350.00,2022-08-25 14:30:00,DRREDDY,DRREDDY,4350.0,CE,4300.0,54875,61000,54875,61000
N,D,113003,DRREDDY 25 Aug 2022 PE 4350.00,2022-08-25 14:30:00,DRREDDY,DRREDDY,4350.0,PE,4300.0,3250,8625,3250,8625
N,D,113004,DRREDDY 25 Aug 2022 CE 4400.00,2022-08-25 14:30:00,DRREDDY,DRREDDY,4400.0,CE,4300.0,210625,194125,210625,194125
N,D,113005,DRREDDY 25 Aug 2022 PE 4400.00,2022-08-25 14:30:00,DRREDDY,DRREDDY,4400.0,PE,4300.0,11625,10375,11625,10375
N,D,110366,CIPLA 25 Aug 2022 CE 1020.00,2022-08-25 14:30:00,CIPLA,CIPLA,1020.0,CE,1036.0,104650,108550,105300,108550
N,D,110367,CIPLA 25 Aug 2022 PE 1020.00,2022-08-25 14:30:00,CIPLA,CIPLA,1020.0,PE,1036.0,213850,171600,215150,171600
N,D,110368,CIPLA 25 Aug 2022 CE 1030.00,2022-08-25 14:30:00,CIPLA,CIPLA,1030.0,CE,1036.0,147550,229450,146900,229450
N,D,110369,CIPLA 25 Aug 2022 PE 1030.00,2022-08-25 14:30:00,CIPLA,CIPLA,1030.0,PE,1036.0,162500,172250,162500,172250
N,D,110370,CIPLA 25 Aug 2022 CE 1040.00,2022-08-25 14:30:00,CIPLA,CIPLA,1040.0,CE,1036.0,738400,842400,737750,842400
N,D,110371,CIPLA 25 Aug 2022 PE 1040.00,2022-08-25 14:30:00,CIPLA,CIPLA,1040.0,PE,1036.0,125450,161200,125450,161200
N,D,110372,CIPLA 25 Aug 2022 CE 1050.00,2022-08-25 14:30:00,CIPLA,CIPLA,1050.0,CE,1036.0,539500,655850,538850,655850
N,D,110373,CIPLA 25 Aug 2022 PE 1050.00,2022-08-25 14:30:00,CIPLA,CIPLA,1050.0,PE,1036.0,57850,59800,57850,59800
N,D,142141,SHREECEM 25 Aug 2022 CE 21000.00,2022-08-25 14:30:00,SHREECEM,SHREECEM,21000.0,CE,21385.0,3600,3425,3600,3425
N,D,142142,SHREECEM 25 Aug 2022 PE 21000.00,2022-08-25 14:30:00,SHREECEM,SHREECEM,21000.0,PE,21385.0,2225,2325,2225,2325
N,D,142143,SHREECEM 25 Aug 2022 CE 21250.00,2022-08-25 14:30:00,SHREECEM,SHREECEM,21250.0,CE,21385.0,750,700,750,700
N,D,142144,SHREECEM 25 Aug 2022 PE 21250.00,2022-08-25 14:30:00,SHREECEM,SHREECEM,21250.0,PE,21385.0,25,25,25,25
N,D,142145,SHREECEM 25 Aug 2022 CE 21500.00,2022-08-25 14:30:00,SHREECEM,SHREECEM,21500.0,CE,21385.0,5475,6400,5525,6400
N,D,142146,SHREECEM 25 Aug 2022 PE 21500.00,2022-08-25 14:30:00,SHREECEM,SHREECEM,21500.0,PE,21385.0,25,750,25,750
N,D,142147,SHREECEM 25 Aug 2022 CE 21750.00,2022-08-25 14:30:00,SHREECEM,SHREECEM,21750.0,CE,21385.0,550,1575,550,1575
N,D,142148,SHREECEM 25 Aug 2022 PE 21750.00,2022-08-25 14:30:00,SHREECEM,SHREECEM,21750.0,PE,21385.0,0,0,0,0
N,D,142039,SBIN 25 Aug 2022 CE 520.00,2022-08-25 14:30:00,SBIN,SBIN,520.0,CE,526.6,2866500,2779500,2863500,2779500
N,D,142040,SBIN 25 Aug 2022 PE 520.00,2022-08-25 14:30:00,SBIN,SBIN,520.0,PE,526.6,3885000,4137000,3885000,4137000
N,D,142041,SBIN 25 Aug 2022 CE 530.00,2022-08-25 14:30:00,SBIN,SBIN,530.0,CE,526.6,5956500,5547000,5947500,5547000
N,D,142042,SBIN 25 Aug 2022 PE 530.00,2022-08-25 14:30:00,SBIN,SBIN,530.0,PE,526.6,1849500,2707500,1842000,2707500
N,D,149876,SBIN 25 Aug 2022 CE 525.00,2022-08-25 14:30:00,SBIN,SBIN,525.0,CE,526.6,1210500,1239000,1216500,1239000
N,D,149877,SBIN 25 Aug 2022 PE 525.00,2022-08-25 14:30:00,SBIN,SBIN,525.0,PE,526.6,1056000,1345500,1060500,1345500
N,D,149878,SBIN 25 Aug 2022 CE 535.00,2022-08-25 14:30:00,SBIN,SBIN,535.0,CE,526.6,2083500,1891500,2097000,1891500
N,D,149879,SBIN 25 Aug 2022 PE 535.00,2022-08-25 14:30:00,SBIN,SBIN,535.0,PE,526.6,381000,331500,381000,331500
